Date,AAPL,MSFT,JPM
2017-04-24,33.32047653198242,70.1837387084961,61.33588790893555
2017-04-25,33.52692413330078,70.7933349609375,61.69010543823242
2017-04-26,33.32976150512695,70.9297103881836,61.60836410522461
2017-04-27,33.355262756347656,70.27196502685547,62.00800323486328
2017-04-28,33.322792053222656,69.7826919555664,62.18058776855469
2017-05-01,34.00246047973633,69.830810546875,63.0434455871582
2017-05-02,34.21820831298828,69.38165283203125,62.94352722167969
2017-05-03,34.11381149291992,69.7826919555664,62.74372100830078
2017-05-04,33.99087142944336,69.86289978027344,62.49848937988281
2017-05-05,34.55455780029297,69.7826919555664,62.67107009887695
2017-05-08,35.49404525756836,69.86289978027344,62.61656951904297
2017-05-09,35.72138595581055,69.58216094970703,62.7073860168457
2017-05-10,35.552040100097656,70.12760162353516,62.95261764526367
2017-05-11,35.85951232910156,69.91101837158203,62.18058776855469
2017-05-12,36.360313415527344,69.71851348876953,62.10792922973633
2017-05-15,36.26713943481445,70.05542755126953,62.15336227416992
2017-05-16,36.21355056762695,70.27196502685547,63.404815673828125
2017-05-17,34.99766540527344,67.59295654296875,61.64181137084961
2017-05-18,35.53107833862305,67.34429931640625,61.851890563964844
2017-05-19,35.65220260620117,68.00202941894531,61.83363723754883
2017-05-22,35.86882400512695,67.9378662109375,62.527854919433594
2017-05-23,35.8245735168457,68.7880859375,62.737979888916016
2017-05-24,35.71741485595703,68.74797058105469,62.82019805908203
2017-05-25,35.840877532958984,68.459228515625,63.59663772583008
2017-05-26,35.78031539916992,68.46723175048828,63.90721893310547
2017-05-30,35.794288635253906,67.29618072509766,64.31831359863281
2017-05-31,35.58231735229492,65.89250183105469,63.79759979248047
2017-06-01,35.680152893066406,66.62242126464844,64.03511047363281
2017-06-02,36.208900451660156,66.28551483154297,65.55150604248047
2017-06-05,35.85485076904297,66.40585327148438,66.02651977539062
2017-06-06,35.97596740722656,66.54219055175781,66.24574279785156
2017-06-07,36.19028091430664,67.3042221069336,66.12698364257812
2017-06-08,36.10176467895508,68.13836669921875,65.72504425048828
2017-06-09,34.701839447021484,69.75061798095703,64.23606872558594
2017-06-12,33.87261199951172,69.76664733886719,63.74279022216797
2017-06-13,34.14514923095703,69.99925231933594,64.53751373291016
2017-06-14,33.81205749511719,69.85488891601562,64.1904067993164
2017-06-15,33.609397888183594,69.43778228759766,63.85243606567383
2017-06-16,33.138893127441406,69.12496185302734,63.94377136230469
2017-06-19,34.0869140625,70.64093017578125,64.7385025024414
2017-06-20,33.777122497558594,70.19978332519531,63.86156463623047
2017-06-21,33.97743606567383,69.87895202636719,64.1904067993164
2017-06-22,33.921531677246094,69.7987289428711,64.1812744140625
2017-06-23,34.072940826416016,69.67037200927734,65.04906463623047
2017-06-26,33.96579360961914,69.97520446777344,64.42792510986328
2017-06-27,33.47895812988281,70.62492370605469,63.22212219238281
2017-06-28,33.968116760253906,72.04460144042969,63.761085510253906
2017-06-29,33.46731948852539,73.11141204833984,62.56438446044922
2017-06-30,33.54651641845703,73.31195068359375,62.9663200378418
2017-07-03,33.42538833618164,74.80396270751953,62.2720947265625
2017-07-05,33.56282043457031,75.55403900146484,63.10335922241211
2017-07-06,33.246036529541016,75.31208801269531,62.637489318847656
2017-07-07,33.583778381347656,75.6911392211914,63.45048522949219
2017-07-10,33.78876495361328,75.15884399414062,63.92549514770508
2017-07-11,33.89822769165039,74.86851501464844,63.93464279174805
2017-07-12,33.94716262817383,74.61042785644531,64.9942855834961
2017-07-13,34.42000961303711,75.08627319335938,65.56062316894531
2017-07-14,34.7158203125,74.4007339477539,66.4832534790039
2017-07-17,34.83693313598633,73.70711517333984,67.00393676757812
2017-07-18,34.958065032958984,73.44905090332031,66.9582748413086
2017-07-19,35.1770133972168,73.55387878417969,67.4698257446289
2017-07-20,35.01863479614258,73.55387878417969,67.79866790771484
2017-07-21,35.0023193359375,73.30387115478516,67.40584564208984
2017-07-24,35.42626190185547,73.61841583251953,67.23230743408203
2017-07-25,35.57767105102539,74.84430694580078,67.77125549316406
2017-07-26,35.74536895751953,74.14263916015625,67.64337158203125
2017-07-27,35.06988525390625,73.83614349365234,66.83038330078125
2017-07-28,34.82296371459961,73.61841583251953,66.72076416015625
